PERSON,Count
harris county,21
norma,21
ainsley:,21
maria.,21
dave rubin,21
thune,21
angela merkel's,21
games ♪,21
alison,21
harry harris,21
joanne,21
adam west,21
chuck rocha,21
michael bennett,20
eyes ♪,20
♪ ♪ julie:,20
david wall,20
hahaha,20
dina powell,20
jen doyle?than,20
krispy kreme,20
john scott,20
chris christie's,20
michelle goldberg,20
broheim,20
john richardson,20
martha raddatz,20
joe lombardo,20
justin timberlake,20
walter jones,20
matt gonzalez,20
nelson mandela,20
randy sutton,20
januvia works,20
jeff duncan,20
paul manifort,20
liz smith,20
robert godwin,20
ahmed,20
nuñes,20
dana boente,20
tom dupree,20
ladavid johnson,20
debbie wasserman schultz,20
connell,20
lica,20
vacation.tant,20
john fund,20
john hickenlooper,20
roth,20
z282sz zwtz y282sy ywty,20
juanita broaddrick,20
jim kessler,20
bruce ohr,20
martha: 's,20
steven,20
sharyl attkisson,20
john robert,20
mark ruffalo,20
earl,20
wayne lapierre,20
lois lerner,20
laura trump,20
stephen colbert's,19
paxton,19
francis rooney,19
meryl,19
comey.,19
♪ ♪ arthel,19
katie pavlich,19
