PERSON,Count
eddie gallagher,33
harriet tubman,33
gary,33
l.a.,33
nick akerman,33
david axelrod,33
duncan hunter,33
benjamin franklin,33
dwight eisenhower,33
cinderella,33
ratcliffe,33
glenn kershner,32
pelosi,32
ben sass,32
collin peterson,32
steve king's,32
dennis murphy,32
dave campbell,32
jonathan lamere,32
maid ♪,32
zelenski,32
sean patrick maloney,32
robert reich,32
rubio,32
verzenio,32
james clyburn,32
mike mckinley,32
steven avery,32
david cay johnston,32
kratz,32
dingell,32
brenda,31
gorbachev,31
michael peterson,31
o'brien,31
phillip,31
sanders,31
michael brown,31
howard fineman,31
roger zapata,31
mike viqueira,31
john legend,31
rosenstein,31
kinda moment,31
shawna thomas,31
calyou're,31
michael eric dyson,31
franco,31
p3,31
gloria,31
rudy guilliani,31
clarence thomas,31
v. wade,31
jason crow,31
tom barrack,31
cosby,31
steele,31
♪ i'mma,31
tiffany,31
philip mena,31
xi jinping,31
richard spencer,31
ali vitaly,31
alex whit,31
mark sandy,31
donald trump jr,31
peggy thomas,30
rick gates,30
steve scalise,30
jimmy gomez,30
berman jackson,30
chris wright,30
noel,30
notre dame,30
gavin newsom,30
benjamin netanyahu's,30
jeffrey rosen,30
sergey lavrov,30
yuck,30
elliot,30
anita,30
andrew miller,30
stan,30
the george w. bush,30
tucker,30
danielle,30
kyle,30
william taylor's,30
madeleine dean,30
sarah harmon,30
john podesta,30
steve miller,30
roy cohen,30
peter.,30
erica,29
mike flynn's,29
pell,29
mccaskill,29
bill maher,29
xeljanz xr.,29
ashley,29
julio castro,29
hepatitis c.,29
adam schiff's,29
kris,29
david mark,29
christina greer,29
david holmes',29
david hale,29
pharma,29
cindy yang,29
fernandez,29
merrick garland,29
katie benner,29
ben wittis,29
meadows,29
jason young,29
daniel litman,29
ken delanian,29
malawi,29
sandra,29
elaine chao,29
ed gillespie,28
susan paige,28
francis rooney,28
jonathan swann,28
♪ vacuum,28
ralph,28
jill stein,28
al.,28
christopher dickey,28
mccready,28
margaret thatcher,28
joe biden not,28
♪ mno kidding.rd,28
loretta lynch,28
coats,28
larry hogan,28
shirley,28
alan dershowitz,28
kelly o.,28
sta,28
alex vindman,28
kloecker,28
annie carney,28
don jr.'s,28
don mcgann,28
richard lui,28
nikki haley,28
claritin-d.,28
carlos curbelo,28
dave wasserman,27
chang,27
tom brady,27
cr-v,27
andy card,27
malware,27
ramirez,27
mike mike mike,27
james stavridis,27
george h.w. bush,27
meacham,27
mike pence's,27
elliott broidy,27
jacob ward,27
michael.,27
frank figliuzzi,27
buff,27
adam kinzinger,27
robert s. mueller,27
george herbert,27
nick.,27
janie,27
sharon,27
clyburn,27
dr. hill,27
diana,27
wendy davis,27
dan crenshaw,26
tom bossert,26
muay thai,26
nunes,26
michael jordan,26
